0.59157647,0.815564051,0.769449667,0.696243586,0.621354692,0.517182233,0.661049247,0.578321063,0.359206188,0.616188139,0.385246618,0.991117221,0.301645289,1.009395867,-0.041016034,0.050007169,-0.154615091,-0.022761295,-0.052815572,-0.072762238,-0.030735596,-0.039553337,-0.008131631,0.119009305,0.061227084,0.050489409,0.087674106,0.053972768,13.21049212,23.93380558,17.64179033,21.30071947,15.68063965,19.93283889,19.85714407,36.36258467,5.007825906,17.10497094,4.130649726,23.27947992,7.178253399,69.81013843,3.634624068,4.892218881,4.200213129,4.615270249,3.959878742,4.4646208,4.456135554,6.030139689,2.237817219,4.135815632,2.032399992,4.824881338,2.679226269,8.355246162,3.627750122,4.882910492,4.194851953,4.606303465,3.952489929,4.456486349,4.447529852,6.018480522,2.233457009,4.129445225,2.029350421,4.815713201,2.675425218,8.339086019,0
0.59943818,0.648417494,1.370256691,0.867218917,0.91091014,1.264514335,0.932755231,0.982603619,0.657722365,0.977426747,0.421450348,1.163352554,0.497483586,0.859219119,-0.017640635,-0.039717576,0.018917363,0.008609128,0.016060585,0.038347111,0.002013093,0.078465653,0.025496314,-0.051722298,-0.0300667,-0.01647919,-0.048261648,0.015976688,26.30753292,33.98716555,46.440183,37.97810869,36.79401339,68.63670801,54.25441137,85.36473793,17.02497518,33.32814067,12.443339,56.90198564,15.19023706,81.60093264,5.129086948,5.829851246,6.814703442,6.162638127,6.065806903,8.284727395,7.365759388,9.239303974,4.126133199,5.773052977,3.527511729,7.543340483,3.897465466,9.033323455,5.119089793,5.818589233,6.801406759,6.150595973,6.053969336,8.268619375,7.351359338,9.221574637,4.118145387,5.761998596,3.520743701,7.528611015,3.890145162,9.015677138,0
0.765599034,0.66347071,1.32702507,1.175907311,1.262098181,0.877322139,0.707716413,1.381973532,0.71434187,1.557572193,0.534524575,1.167830814,0.5900229,0.827270001,-0.016602233,0.000178148,0.015794348,-0.025631575,0.021408202,0.000210701,0.104836923,0.030074249,-0.018585111,-0.034705899,-0.009623866,8.05E-05,-0.017321991,-0.050106548,21.43952375,23.05407339,39.0225585,29.64485045,50.68534169,56.95694001,39.73511871,54.55367018,14.74279434,34.06850134,11.82186524,71.28807258,14.57642563,71.41766991,4.630283334,4.801465754,6.246803863,5.444708481,7.119363854,7.546982179,6.303579833,7.386045639,3.839634663,5.836822881,3.438293944,8.443226432,3.817908541,8.45089758,4.621260785,4.792078719,6.234611142,5.434124329,7.105477492,7.532227559,6.292129543,7.371667,3.832173105,5.825515064,3.43158545,8.42671962,3.810483764,8.434524604,0
0.572568617,0.899242679,0.736168942,1.133331761,0.778980809,0.757858432,0.698838671,1.063069128,0.409427327,0.622076312,0.346534671,1.245015531,0.532733018,1.25635404,0.070587061,-0.053512927,-0.017477623,0.039075627,-0.026869962,-0.047202003,-0.066936589,-0.009370479,0.014452859,0.057687587,0.019595037,0.000908885,0.009951244,0.009108727,20.88647834,24.07628583,19.13429351,38.816104,15.81003287,20.77802525,21.68645906,28.52444388,5.248136246,16.82699979,3.876142888,25.58013072,6.822504967,64.21694475,4.570172681,4.906759198,4.374276341,6.230257137,3.976183204,4.558291922,4.65687224,5.340828015,2.290881107,4.102072621,1.968792241,5.05768037,2.611992528,8.013547576,4.561783978,4.897458674,4.365759458,6.218199538,3.968500589,4.549625162,4.648249868,5.330394739,2.286448031,4.094459327,1.965040883,5.047792504,2.606904982,7.997885988,0
0.696989451,0.410178121,1.354688708,0.662846981,1.042637999,0.796106024,1.101080451,1.00469143,0.341093606,0.680652241,0.418458523,1.211698283,0.320281066,0.756823263,0.034925754,0.09220412,0.052202745,-0.084939746,0.119687922,0.0314992,-0.019945247,-0.064175494,0.006286783,-0.045129317,0.00979837,0.029334041,0.018640512,-0.180394617,17.51894747,19.60408211,25.53896439,28.70106649,22.90773582,23.45956572,20.6550024,35.60318764,5.572753165,21.88220921,4.370473791,27.21412275,6.405466427,60.20890241,4.185564176,4.427649728,5.053609046,5.357337631,4.786202651,4.843507584,4.544777486,5.966840675,2.360667949,4.677842367,2.090567816,5.216715705,2.530902295,7.759439568,4.177527246,4.419955347,5.043999201,5.347538472,4.778344658,4.834140978,4.535936133,5.955521067,2.356061146,4.668915129,2.086503687,5.206599473,2.526023069,7.74637035,0
0.481885894,0.642230378,0.793236619,0.602219785,0.688702332,1.039242431,0.939498527,1.109527216,0.432105085,0.624847867,0.499767688,1.194561454,0.400684102,0.884952076,-0.119834724,-0.099366301,-0.0913927,-0.085266465,-0.10015869,0.022450705,0.069199625,0.25704193,0.066440471,0.107046194,-0.019608786,-0.054097656,-0.022410186,0.06995527,25.12784654,25.06460389,42.36566255,36.92515405,22.0530359,66.58747455,46.16150896,106.4500099,20.5867528,27.90231877,8.398315655,43.87857888,11.09502201,64.61554521,5.012768351,5.006456221,6.508891038,6.076607117,4.696066003,8.160114862,6.794226149,10.31746141,4.537262699,5.28226455,2.897984758,6.624090796,3.330919093,8.038379514,5.004403186,4.997656345,6.496808779,6.065326499,4.687955097,8.144192487,6.781296274,10.30049805,4.528879567,5.273024201,2.892385562,6.611361791,3.32448256,8.022969181,0
0.770716791,0.793071059,1.307395175,0.835967008,0.67237541,1.170642279,1.184782595,1.495334266,0.684305819,0.746582684,0.477829231,1.159696749,0.564827396,0.84911803,0.037890471,0.074613321,0.073823502,0.137672339,-0.025668522,0.063546643,0.024111309,-0.122250181,-0.061311852,-0.101358823,-0.03427372,-0.009037373,-0.016564078,-0.041189201,27.51039804,24.10366586,48.06366463,39.4364817,27.46877507,63.18538054,55.64173626,194.8845919,26.78154619,41.34410955,10.99064392,52.12328153,13.54776037,56.33469598,5.245035561,4.909548438,6.932796307,6.279847267,5.241066215,7.948923231,7.459338862,13.96010716,5.175089003,6.429938534,3.315214008,7.219645527,3.68072824,7.505644275,5.234918455,4.900518143,6.919636252,6.2690818,5.230882721,7.933637301,7.44479463,13.93335096,5.165335412,6.418168176,3.308910153,7.205536527,3.673569627,7.491083708,0
0.481415048,1.275078118,1.142613225,1.011257773,0.70197739,0.974430411,0.871887718,1.710532001,0.77423472,1.090324445,0.45952565,1.154814539,0.516139017,1.246604259,0.005106099,-0.132910038,-0.065915872,-0.044169276,0.038662766,-0.002566625,-0.034633789,0.063920726,0.057741041,0.039278433,0.010454967,0.000635603,-0.035404489,0.099798774,25.49151976,50.34255307,49.26313771,39.06248144,28.455527,48.05075126,50.21877011,110.9992762,22.2295565,38.49025416,9.248567847,59.98137626,14.70270399,78.09710715,5.048912731,7.095248626,7.018770384,6.249998515,5.334372222,6.931864919,7.08652031,10.5356194,4.714823061,6.204051431,3.041145812,7.744764442,3.834410514,8.837256766,5.039044511,7.082624341,7.005358554,6.23793592,5.324083716,6.918313349,7.072750705,10.51521617,4.70595966,6.192046866,3.035218268,7.729623174,3.827077871,8.820544208,0
0.667484544,0.995235165,0.734715352,0.682459141,0.763120729,0.83055087,1.097692184,0.619702724,0.344700354,0.619466979,0.305547505,0.67438701,0.634956953,0.996594052,0.021795254,0.218202558,0.01408441,0.097448556,0.044311212,-0.078790787,-0.05819635,-0.206938448,-0.074750739,-0.043296375,0.014105212,-0.03216785,0.08594764,-0.00176878,18.47417173,36.41534048,26.58170594,26.16445378,20.46622504,21.84869017,29.12451274,29.52242221,6.3334035,23.72168091,5.952833563,37.9263956,10.36298306,63.94841535,4.29815911,6.034512448,5.155744945,5.115120114,4.523961211,4.674258248,5.396713142,5.433453985,2.516625419,4.870490828,2.439842938,6.158441004,3.21915875,7.99677531,4.289811421,6.026666194,5.145684553,5.106049853,4.515334133,4.665785219,5.386476764,5.426778397,2.512817406,4.861161658,2.435113809,6.146485206,3.214014569,7.981141521,0
0.801968661,1.354169295,0.837398088,1.569498176,0.995093702,0.886553756,0.5506714,1.32223953,0.540441419,1.050366731,0.464815302,1.134806686,0.634167825,1.793830358,0.025146556,-0.026430313,0.003430411,0.016756395,-0.115482717,-0.05175909,-0.060656622,-0.037866527,-0.027749941,0.059839845,0.047792059,0.115652547,0.040321604,0.011019014,23.54676622,73.24924359,28.68062701,63.15393744,25.46605286,38.21160434,38.35235694,91.62272406,13.12003769,42.88053613,9.237613499,41.25958745,20.54942354,84.26084188,4.852501027,8.558577194,5.355429676,7.946945164,5.046390082,6.181553554,6.192927978,9.571975975,3.622159258,6.548323154,3.039344255,6.423362628,4.533147201,9.179370451,4.843079497,8.541885758,5.344960719,7.9314263,5.037847988,6.169685508,6.181118206,9.553337462,3.615184311,6.53579489,3.033778692,6.411847838,4.524464409,9.161431078,0
0.515393716,1.871867629,0.957252373,1.025899407,0.775029772,0.700417728,0.941801488,1.140030984,0.463450182,0.999418106,0.423196317,0.826858343,0.583546264,2.464601604,0.002646259,-0.09566445,0.159992531,0.007901146,0.003797249,-0.008490321,0.087646691,0.101423011,-0.020823388,-0.129461028,-0.041385311,0.015113392,-0.093752822,0.011054321,19.44830111,53.87745658,29.80723201,31.02031974,23.94708861,33.58455931,42.2306516,71.03909686,8.839121456,28.23533606,6.792294567,26.96890444,13.82216008,103.8936331,4.410022801,7.340126469,5.459599986,5.56958883,4.89357626,5.795218659,6.498511491,8.428469426,2.973066003,5.31369326,2.606203094,5.193159389,3.717816574,10.19282262,4.401401843,7.326400853,5.451274632,5.558705698,4.884010618,5.783895029,6.486398851,8.412602868,2.967326617,5.304884725,2.601437086,5.183028609,3.711732326,10.17290129,0
0.544442604,1.216110109,1.06205596,0.891635344,1.005769125,1.061241077,0.95527729,1.275611729,0.551319114,1.069146117,0.576339814,1.433351147,0.482186442,0.904906796,-0.040455662,-0.049454066,-0.157056917,-0.118280795,0.082581492,0.093734518,0.060612851,0.068268234,0.07049145,0.056867642,0.00829825,-0.001526523,-0.013203647,-0.060873272,30.9448462,39.22666664,59.6221047,54.35820298,35.09552203,69.36762618,65.172727,81.15968691,15.12313724,53.01679086,14.85104487,85.32846383,18.43177301,91.05820132,5.562809201,6.263119561,7.721535126,7.37280157,5.924147367,8.328722962,8.072962715,9.008867127,3.888847804,7.281262999,3.853705344,9.237340734,4.293224081,9.542442105,5.552081102,6.251070562,7.708039487,7.359338054,5.91314213,8.312968486,8.057407769,8.991513634,3.881885049,7.26725037,3.846180162,9.219281526,4.284851016,9.523980826,0
0.622154026,1.050077467,1.244620754,0.778409877,1.009623365,1.016139446,0.78000201,0.951469434,0.52183544,0.705096751,0.446690678,1.000245837,0.57884652,1.09536051,-0.072435591,0.001807061,-0.016477902,-0.021233926,-0.027275103,0.061282731,-0.005450759,0.097066384,0.031799294,-0.008525222,-0.026092842,-0.017977007,-0.02014255,0.023647612,26.09252862,33.93033104,36.76311621,33.40364276,32.83490467,60.80208886,66.30328158,90.62761757,8.550935853,34.80250827,9.165079231,30.55211948,16.82313148,79.76772248,5.108084633,5.824974768,6.063259537,5.77958846,5.730174925,7.79756942,8.142682702,9.519853863,2.924198327,5.899365074,3.027388186,5.527397171,4.101601087,8.931277763,5.098612713,5.813587013,6.05142808,5.768328238,5.719037266,7.782566175,8.126765291,9.501738016,2.918654648,5.887837774,3.021582198,5.516620201,4.093631865,8.91384816,0
0.399432003,0.624533523,1.118295755,0.581490628,0.604582706,0.791750673,0.951532183,1.035825675,0.586447807,1.225147814,0.391911664,1.06155077,0.523268221,0.92186146,0.047104467,0.022111465,0.07660088,0.037330823,0.002201098,-0.0442774,-0.014038003,-0.165201895,-0.056281056,-0.00369651,0.013988518,-0.011307061,0.023156266,0.072309966,17.06501742,28.10646651,32.32724982,25.19917439,18.39466669,27.99894796,38.52501301,70.63789427,9.842440478,28.7923384,5.847963907,30.79812796,11.02364405,52.92588441,4.130982622,5.301553217,5.685705745,5.019877926,4.288900406,5.291403212,6.206852101,8.404635285,3.137266402,5.365849271,2.418256377,5.549606108,3.320187352,7.275017829,4.123175479,5.29123469,5.675106977,5.010202961,4.280516017,5.28124394,6.194733387,8.38983055,3.131638709,5.355360118,2.413569136,5.53876797,3.313777174,7.261154964,0
0.578209133,0.923040539,1.033295521,1.13708549,0.94213244,0.984218308,1.11647268,1.289235543,0.516231643,1.450744715,0.613439215,1.327782945,0.587940013,1.048637077,0.071318031,0.091723542,0.057812715,0.091478373,-0.028575382,-0.126268787,-0.134033501,-0.125721059,-0.056445762,-0.026458929,0.04217297,0.086525402,0.064257277,-0.007775486,23.02873191,30.13612802,41.14748834,27.87475564,30.41882998,36.59610553,43.95579322,50.52517053,9.642666206,44.06521553,9.822767091,54.02528938,14.56222598,76.27084957,4.798826098,5.489638241,6.414630803,5.279654879,5.515326825,6.049471508,6.629916532,7.108105973,3.105264273,6.638163566,3.134129399,7.350189751,3.816048478,8.73331836,4.789975177,5.479673529,6.402350996,5.27012696,5.504618332,6.038964795,6.618312163,7.095323274,3.099707352,6.625238551,3.128286347,7.336330128,3.809129991,8.716247875,0
0.656167522,0.869044901,1.045523361,0.699137986,0.748212441,0.852143429,1.030553675,0.797795907,0.3712699,0.942519691,0.469429248,0.922355278,0.652218054,1.162444509,0.017513138,-0.134539337,0.036147654,-0.002015921,-0.003534242,0.083581383,0.120779215,0.054033992,0.01844807,0.004103556,-0.046237494,-0.094023544,-0.080372168,0.026116507,16.87981946,26.55526757,26.20375897,21.19311917,17.93645334,27.9212855,27.57547384,37.52705504,7.537624882,25.52842944,5.459630957,34.03240573,8.970108638,60.37640122,4.108505745,5.153180335,5.118960731,4.603598502,4.23514502,5.284059567,5.251235458,6.125932994,2.745473526,5.052566619,2.33658532,5.833730002,2.995013963,7.770225301,4.100510867,5.144865099,5.109080856,4.594598743,4.226866636,5.274391323,5.24236061,6.11419534,2.740168127,5.042690339,2.332475547,5.823083983,2.990238926,7.755078206,0
0.611520646,0.500626784,1.084726775,0.83147049,0.56418962,0.805409535,0.988166403,0.993265595,0.349990972,0.62026559,0.38320958,0.704377984,0.423163634,0.607722393,-0.054591113,0.102766602,-0.075194149,-0.064057731,0.095942918,0.010313263,-0.064595132,-0.032370259,0.021882135,-0.022372509,0.019600213,0.035069272,0.038824034,-0.011223308,17.15707616,28.33515404,24.7675624,26.59726259,15.28117857,20.44187473,24.34496246,44.66653587,6.628995859,20.61578745,5.15712289,27.50891506,8.222800048,55.21167335,4.14211011,5.323077497,4.97670196,5.157253396,3.909114807,4.521269151,4.934061457,6.683302767,2.574683642,4.540461149,2.270929961,5.24489419,2.86754251,7.430455797,4.134372567,5.313664538,4.967541472,5.147569371,3.902651856,4.512441692,4.924838828,6.670315213,2.569743211,4.53163961,2.266574959,5.234757704,2.862199686,7.41593748,0
