1.088101837,0.858111084,0.986254763,0.617696717,-0.052815572,-0.072762238,-0.030735596,-0.039553337,-0.008131631,0.119009305,0.061227084,0.050489409,4.194851953,4.606303465,3.952489929,4.456486349,4.447529852,6.018480522,2.233457009,4.129445225,0
1.424935097,1.929339317,2.079775303,1.080719906,0.016060585,0.038347111,0.002013093,0.078465653,0.025496314,-0.051722298,-0.0300667,-0.01647919,6.801406759,6.150595973,6.053969336,8.268619375,7.351359338,9.221574637,4.118145387,5.761998596,0
1.035025869,1.350001383,2.410183205,1.141838317,0.021408202,0.000210701,0.104836923,0.030074249,-0.018585111,-0.034705899,-0.009623866,8.05E-05,6.234611142,5.434124329,7.105477492,7.532227559,6.292129543,7.371667,3.832173105,5.825515064,0
0.85685791,0.652474056,0.900949649,0.587470694,-0.026869962,-0.047202003,-0.066936589,-0.009370479,0.014452859,0.057687587,0.019595037,0.000908885,4.365759458,6.218199538,3.968500589,4.549625162,4.648249868,5.330394739,2.286448031,4.094459327,0
1.016637968,0.962927359,0.788271968,0.559601904,0.119687922,0.0314992,-0.019945247,-0.064175494,0.006286783,-0.045129317,0.00979837,0.029334041,5.043999201,5.347538472,4.778344658,4.834140978,4.535936133,5.955521067,2.356061146,4.668915129,0
1.177695033,1.887058393,1.783738966,0.92982244,-0.10015869,0.022450705,0.069199625,0.25704193,0.066440471,0.107046194,-0.019608786,-0.054097656,6.496808779,6.065326499,4.687955097,8.144192487,6.781296274,10.30049805,4.528879567,5.273024201,0
1.116367679,1.591885176,1.863318354,1.050050974,-0.025668522,0.063546643,0.024111309,-0.122250181,-0.061311852,-0.101358823,-0.03427372,-0.009037373,6.919636252,6.2690818,5.230882721,7.933637301,7.44479463,13.93335096,5.165335412,6.418168176,0
1.519310373,1.970580308,2.173495067,0.924324687,0.038662766,-0.002566625,-0.034633789,0.063920726,0.057741041,0.039278433,0.010454967,0.000635603,7.005358554,6.23793592,5.324083716,6.918313349,7.072750705,10.51521617,4.70595966,6.192046866,0
0.87558461,0.93325405,1.384532424,0.660060693,0.044311212,-0.078790787,-0.05819635,-0.206938448,-0.074750739,-0.043296375,0.014105212,-0.03216785,5.145684553,5.106049853,4.515334133,4.665785219,5.386476764,5.426778397,2.512817406,4.861161658,0
1.076393098,0.841453305,1.358018461,0.887273937,-0.115482717,-0.05175909,-0.060656622,-0.037866527,-0.027749941,0.059839845,0.047792059,0.115652547,5.344960719,7.9314263,5.037847988,6.169685508,6.181118206,9.553337462,3.615184311,6.53579489,0
1.216585063,1.110683084,0.978881232,0.908406334,0.003797249,-0.008490321,0.087646691,0.101423011,-0.020823388,-0.129461028,-0.041385311,0.015113392,5.451274632,5.558705698,4.884010618,5.783895029,6.486398851,8.412602868,2.967326617,5.304884725,0
1.491679633,2.074794194,2.454126101,1.254411606,0.082581492,0.093734518,0.060612851,0.068268234,0.07049145,0.056867642,0.00829825,-0.001526523,7.708039487,7.359338054,5.91314213,8.312968486,8.057407769,8.991513634,3.881885049,7.26725037,0
1.162681913,1.334921114,1.275826583,1.119139453,-0.027275103,0.061282731,-0.005450759,0.097066384,0.031799294,-0.008525222,-0.026092842,-0.017977007,6.05142808,5.768328238,5.719037266,7.782566175,8.126765291,9.501738016,2.918654648,5.887837774,0
1.015377563,1.20685616,1.139724864,0.808150492,0.002201098,-0.0442774,-0.014038003,-0.165201895,-0.056281056,-0.00369651,0.013988518,-0.011307061,5.675106977,5.010202961,4.280516017,5.28124394,6.194733387,8.38983055,3.131638709,5.355360118,0
