0.417819397,0.304706316,0.666793045,0.844921035,-0.513918762,-0.47040512,-0.254795279,-0.313015087,0.221667554,0.128143678,0.157700951,0.055366133,-0.310996968,-0.510021458,-0.367769805,-0.315978531,-0.005166553,-0.011489457,0.01806579,0.051749136,-0.157976045,-0.706258779,-0.217489418,-0.221264834,-0.082728184,0.37784871,0.195369843,-0.069587903,0
0.259780939,0.526693693,0.491968823,0.703294738,-0.150933908,-0.344215191,-0.321164103,-0.275329842,-0.206904137,0.150435986,0.089758302,0.088766155,-0.445768569,-0.496677978,-0.45416153,-0.402718789,0.066516607,-0.432137695,0.094409329,0.20168996,-0.60679197,-1.285186914,-0.366242786,-0.202788476,0.049848387,0.696437542,-0.047974515,0.048731005,0
0.061670967,0.875798808,0.422195173,0.529437504,-0.07344781,0.106812449,-0.282674805,-0.144049186,-0.159194256,1.060181821,0.085869153,0.217149126,-0.641382737,0.082138927,-0.4393521,-0.328305713,0.295474012,-0.945659609,0.004668192,0.113961925,-0.16298027,-1.327520136,-0.208839926,-0.222476655,0.674257119,-0.076184855,0.226627909,0.184402215,0
0.683785423,0.20086181,0.419986881,0.695976075,-0.366509662,-0.269387216,-0.163163606,-0.313489772,0.50884659,0.248475593,0.027588444,0.021295667,-0.78679709,-0.494351055,-0.493214603,-0.358670904,-0.156904498,-0.067716497,0.07303447,0.06918941,-0.348431104,-0.693641597,-0.239824339,-0.201468301,0.364230457,-0.17076034,0.134609378,0.085062825,0
0.059833812,-0.034417966,0.662138251,0.571852591,-0.089897055,-0.457036064,-0.180422032,-0.316304178,-0.142990425,-0.174655391,0.222587252,-0.082198321,-0.244388458,-0.990476083,-0.357587561,-0.319637501,-0.361985758,0.150683583,-0.007410435,-0.048706925,-0.455012417,-0.674550256,-0.243182567,-0.146359858,-0.096389022,0.558282085,0.17346861,0.13141816,0
0.403066182,0.139566332,0.329641584,0.658353342,-0.241546276,-0.247872593,-0.272372717,-0.242495177,0.401324835,-0.103319427,0.058863179,0.073942245,-0.102452097,-0.721371984,-0.510150837,-0.296209401,-0.063854465,0.260547547,0.002187193,0.0671739,-0.607137346,-1.084655097,-0.336230071,-0.279924309,0.170028688,1.504000954,0.222745366,0.052621877,0
0.078401239,-0.078921453,0.512448319,0.541716234,-0.228243662,-0.066316706,-0.165409147,-0.29848839,-0.147698426,0.271433177,0.035857779,0.00976611,-0.358137776,-0.618489038,-0.447565579,-0.252498124,0.074207273,0.523704693,0.064303648,0.024083604,-0.48633646,-0.796412536,-0.316394169,-0.176664225,0.310551671,1.451032991,0.272760518,0.180529028,0
0.765189211,0.0366532,0.694798395,0.403939429,-0.758939102,-0.594985686,-0.349710238,-0.340214531,0.012201314,0.202914759,0.228754667,0.010744685,-0.551732123,-0.682868901,-0.405450169,-0.340552898,0.388347054,0.476733248,-0.085693589,0.080180302,-0.200195691,-0.499803305,-0.30046936,-0.212278496,0.838644282,1.406762148,0.082160914,0.148793693,0
0.329109508,0.408465344,0.492000091,0.691650286,-0.360278212,-0.215523917,-0.38964972,-0.398930314,-0.060328342,0.451278375,0.134440594,0.152566435,-0.376911635,-0.096329276,-0.550056246,-0.293602125,-0.14365375,-0.133638065,0.126229497,0.081794147,-0.485850517,-0.758877522,-0.201901985,-0.18217061,-0.47798946,-0.368402435,0.126929578,0.149224269,0
0.991861697,0.525410911,0.531739373,0.494077994,-0.72000147,-0.189119161,-0.28728836,-0.374671949,0.297408598,0.516565156,0.084491111,0.093169016,-1.104682875,-0.264540085,-0.50897561,-0.502840985,0.055273029,0.492769513,0.159330118,0.081521311,-0.346112337,-0.541873002,-0.274719793,-0.382727638,0.77156813,0.449726317,0.40741526,0.465103951,0
